#time in s	Single 0	Single 1	Coincidence 01	
39	0	0	0	
40	0	0	0	
41	0	0	0	
42	0	0	0	
43	0	0	0	
44	0	0	0	
45	0	0	0	
46	0	0	0	
47	0	0	0	
48	0	0	0	
49	0	0	0	
50	0	0	0	
51	0	0	0	
52	0	0	0	
53	0	0	0	
54	0	0	0	
55	0	0	0	
56	0	0	0	
57	0	0	0	
58	0	0	0	
59	0	0	0	
60	0	0	0	
61	0	0	0	
62	0	0	0	
63	0	0	0	
64	0	0	0	
65	0	0	0	
66	0	0	0	
67	0	0	0	
68	0	0	0	
69	0	0	0	
70	0	0	0	
71	0	0	0	
72	0	0	0	
73	0	0	0	
74	0	0	0	
75	0	0	0	
76	0	0	0	
77	0	0	0	
78	0	0	0	
79	0	0	0	
80	0	0	0	
81	0	0	0	
82	0	0	0	
83	0	0	0	
84	0	0	0	
85	0	0	0	
86	0	0	0	
87	0	0	0	
88	0	0	0	
89	0	0	0	
90	0	0	0	
91	0	0	0	
92	0	0	0	
93	0	0	0	
94	0	0	0	
95	0	0	0	
96	0	0	0	
97	0	0	0	
98	0	0	0	
99	0	0	0	
100	64308	34005	1443	
101	64554	33968	1543	
102	63989	34093	1506	
103	63994	33858	1576	
104	64251	33519	1530	
105	64540	33797	1512	
106	64222	34349	1476	
107	64232	33532	1507	
108	64181	33955	1493	
109	64346	33732	1522	
110	64121	33787	1414	
111	64330	33556	1500	
112	63614	33876	1477	
113	64150	33764	1530	
114	64125	33826	1481	
115	64252	33635	1542	
116	64423	33446	1499	
117	64148	33770	1504	
118	63896	33564	1499	
119	63986	33655	1544	
120	63985	33857	1509	
121	64449	33776	1583	
122	64039	33826	1508	
123	64333	33844	1469	
124	64488	33667	1500	
125	64007	33569	1474	
126	64179	33949	1510	
127	64415	33859	1489	
128	64417	33872	1509	
129	64306	33678	1582	
130	64283	33995	1472	
131	63988	33893	1494	
132	64165	33573	1447	
133	64297	33747	1531	
134	64739	34024	1514	
135	64200	33928	1539	
136	64295	33966	1496	
137	64097	33764	1507	
138	64317	34026	1485	
