#time in s	Single 0	Single 1	Coincidence 01	
38	0	0	0	
39	0	0	0	
40	0	0	0	
41	0	0	0	
42	0	0	0	
43	0	0	0	
44	0	0	0	
45	0	0	0	
46	0	0	0	
47	0	0	0	
48	0	0	0	
49	0	0	0	
50	0	0	0	
51	0	0	0	
52	0	0	0	
53	0	0	0	
54	0	0	0	
55	0	0	0	
56	0	0	0	
57	0	0	0	
58	0	0	0	
59	0	0	0	
60	0	0	0	
61	0	0	0	
62	0	0	0	
63	0	0	0	
64	0	0	0	
65	0	0	0	
66	0	0	0	
67	0	0	0	
68	0	0	0	
69	0	0	0	
70	0	0	0	
71	0	0	0	
72	0	0	0	
73	0	0	0	
74	0	0	0	
75	0	0	0	
76	0	0	0	
77	0	0	0	
78	0	0	0	
79	0	0	0	
80	0	0	0	
81	0	0	0	
82	0	0	0	
83	0	0	0	
84	0	0	0	
85	0	0	0	
86	0	0	0	
87	0	0	0	
88	0	0	0	
89	0	0	0	
90	0	0	0	
91	0	0	0	
92	0	0	0	
93	0	0	0	
94	0	0	0	
95	0	0	0	
96	0	0	0	
97	0	0	0	
98	0	0	0	
99	0	0	0	
100	3980	4546	22	
101	3906	4577	25	
102	3985	4563	25	
103	4037	4685	21	
104	4101	4511	34	
105	4047	4559	20	
106	4024	4546	26	
107	4047	4736	33	
108	3944	4748	28	
109	4010	4612	23	
110	4144	4622	27	
111	4005	4727	32	
112	3998	4667	19	
113	3987	4572	29	
114	3959	4695	23	
115	4000	4512	35	
116	4077	4675	24	
117	3972	4607	25	
118	4034	4663	28	
119	4124	4552	18	
120	4027	4486	19	
121	4103	4619	24	
122	4195	4666	36	
123	4055	4590	29	
124	4021	4618	31	
125	3925	4532	27	
126	4052	4480	28	
127	3967	4632	22	
128	3931	4558	20	
129	3891	4512	28	
130	3937	4567	23	
131	3893	4604	23	
132	3990	4621	30	
133	3882	4574	27	
134	3967	4628	25	
135	3887	4650	33	
136	4002	4501	27	
137	3829	4484	25	
