#time in s	Single 0	Single 1	Coincidence 01	
36	0	0	0	
37	0	0	0	
38	0	0	0	
39	0	0	0	
40	0	0	0	
41	0	0	0	
42	0	0	0	
43	0	0	0	
44	0	0	0	
45	0	0	0	
46	0	0	0	
47	0	0	0	
48	0	0	0	
49	0	0	0	
50	0	0	0	
51	0	0	0	
52	0	0	0	
53	0	0	0	
54	0	0	0	
55	0	0	0	
56	0	0	0	
57	0	0	0	
58	0	0	0	
59	0	0	0	
60	0	0	0	
61	0	0	0	
62	0	0	0	
63	0	0	0	
64	0	0	0	
65	0	0	0	
66	0	0	0	
67	0	0	0	
68	0	0	0	
69	0	0	0	
70	0	0	0	
71	0	0	0	
72	0	0	0	
73	0	0	0	
74	0	0	0	
75	0	0	0	
76	0	0	0	
77	0	0	0	
78	0	0	0	
79	0	0	0	
80	0	0	0	
81	0	0	0	
82	0	0	0	
83	0	0	0	
84	0	0	0	
85	0	0	0	
86	0	0	0	
87	0	0	0	
88	0	0	0	
89	0	0	0	
90	0	0	0	
91	0	0	0	
92	0	0	0	
93	0	0	0	
94	0	0	0	
95	0	0	0	
96	0	0	0	
97	0	0	0	
98	0	0	0	
99	0	0	0	
100	108016	56181	2388	
101	107958	56308	2519	
102	108557	56018	2495	
103	108703	55972	2502	
104	107677	56167	2454	
105	107051	54934	2455	
106	105873	54485	2327	
107	106573	54641	2435	
108	105953	54876	2365	
109	106228	54856	2396	
110	105951	54870	2427	
111	105308	54607	2434	
112	105266	54764	2380	
113	105016	54629	2329	
114	105446	54752	2457	
115	105979	55142	2412	
116	105770	55178	2504	
117	105607	54500	2332	
118	105795	54837	2419	
119	106517	54885	2379	
120	105646	54665	2346	
121	105550	54893	2402	
122	105521	54822	2319	
123	105640	54820	2403	
124	106071	54201	2401	
125	106164	54795	2363	
126	106177	54570	2371	
127	105865	54816	2407	
128	106272	54643	2397	
129	105662	54689	2400	
130	106187	54762	2342	
131	105755	55003	2396	
132	106345	55232	2433	
133	106477	54788	2383	
134	107138	55127	2469	
135	106398	54886	2304	
