#time in s	Single 0	Single 1	Coincidence 01	
35	0	0	0	
36	0	0	0	
37	0	0	0	
38	0	0	0	
39	0	0	0	
40	0	0	0	
41	0	0	0	
42	0	0	0	
43	0	0	0	
44	0	0	0	
45	0	0	0	
46	0	0	0	
47	0	0	0	
48	0	0	0	
49	0	0	0	
50	0	0	0	
51	0	0	0	
52	0	0	0	
53	0	0	0	
54	0	0	0	
55	0	0	0	
56	0	0	0	
57	0	0	0	
58	0	0	0	
59	0	0	0	
60	0	0	0	
61	0	0	0	
62	0	0	0	
63	0	0	0	
64	0	0	0	
65	0	0	0	
66	0	0	0	
67	0	0	0	
68	0	0	0	
69	0	0	0	
70	0	0	0	
71	0	0	0	
72	0	0	0	
73	0	0	0	
74	0	0	0	
75	0	0	0	
76	0	0	0	
77	0	0	0	
78	0	0	0	
79	0	0	0	
80	0	0	0	
81	0	0	0	
82	0	0	0	
83	0	0	0	
84	0	0	0	
85	0	0	0	
86	0	0	0	
87	0	0	0	
88	0	0	0	
89	0	0	0	
90	0	0	0	
91	0	0	0	
92	0	0	0	
93	0	0	0	
94	0	0	0	
95	0	0	0	
96	0	0	0	
97	0	0	0	
98	0	0	0	
99	0	0	0	
100	125553	64974	2898	
101	125416	64980	2751	
102	125077	64800	2746	
103	125716	65441	2805	
104	126033	65043	2839	
105	125338	64909	2830	
106	126757	64859	2723	
107	125573	65390	2807	
108	125925	65479	2835	
109	125997	65267	2875	
110	125655	65724	2851	
111	125951	65391	2881	
112	125742	65136	2813	
113	125761	64971	2882	
114	125751	65047	2843	
115	125995	65325	2852	
116	125477	65113	2815	
117	126043	65569	2940	
118	125496	65303	2902	
119	125287	65486	2763	
120	125811	65568	2884	
121	125714	65427	2824	
122	125310	64924	2851	
123	125785	65031	2843	
124	125572	65316	2857	
125	125868	64953	2823	
126	125184	64958	2752	
127	126187	65494	2742	
128	125616	64822	2700	
129	125606	65398	2939	
130	125657	65062	2697	
131	125243	65074	2740	
132	125492	65120	2816	
133	125219	65165	2858	
134	125574	65212	2815	
