#time in s	Single 0	Single 1	Coincidence 01	
30	0	0	0	
31	0	0	0	
32	0	0	0	
33	0	0	0	
34	0	0	0	
35	0	0	0	
36	0	0	0	
37	0	0	0	
38	0	0	0	
39	0	0	0	
40	0	0	0	
41	0	0	0	
42	0	0	0	
43	0	0	0	
44	0	0	0	
45	0	0	0	
46	0	0	0	
47	0	0	0	
48	0	0	0	
49	0	0	0	
50	0	0	0	
51	0	0	0	
52	0	0	0	
53	0	0	0	
54	0	0	0	
55	0	0	0	
56	0	0	0	
57	0	0	0	
58	0	0	0	
59	0	0	0	
60	0	0	0	
61	0	0	0	
62	0	0	0	
63	0	0	0	
64	0	0	0	
65	0	0	0	
66	0	0	0	
67	0	0	0	
68	0	0	0	
69	0	0	0	
70	0	0	0	
71	0	0	0	
72	0	0	0	
73	0	0	0	
74	0	0	0	
75	0	0	0	
76	0	0	0	
77	0	0	0	
78	0	0	0	
79	0	0	0	
80	0	0	0	
81	0	0	0	
82	0	0	0	
83	0	0	0	
84	0	0	0	
85	0	0	0	
86	0	0	0	
87	0	0	0	
88	0	0	0	
89	0	0	0	
90	0	0	0	
91	0	0	0	
92	0	0	0	
93	0	0	0	
94	0	0	0	
95	0	0	0	
96	0	0	0	
97	0	0	0	
98	0	0	0	
99	0	0	0	
100	2921	4031	0	
101	3053	4086	0	
102	2908	4098	1	
103	2988	4035	0	
104	2987	4130	0	
105	2883	4028	1	
106	2957	4126	1	
107	2950	4056	1	
108	2992	4128	0	
109	3013	4090	1	
110	2995	4009	0	
111	2929	4133	3	
112	2965	4023	1	
113	2908	4090	0	
114	2960	4196	0	
115	3034	4092	1	
116	3060	4085	0	
117	3068	4030	0	
118	3058	3971	0	
119	2993	4221	1	
120	3101	4220	0	
121	3028	4055	1	
122	2982	3997	0	
123	3024	4157	0	
124	2977	4069	0	
125	3030	4081	2	
126	2994	4136	1	
127	2969	4132	1	
128	2951	4008	0	
129	2987	4048	0	
