#time in s	Single 0	Single 1	Coincidence 01	
27	0	0	0	
28	0	0	0	
29	0	0	0	
30	0	0	0	
31	0	0	0	
32	0	0	0	
33	0	0	0	
34	0	0	0	
35	0	0	0	
36	0	0	0	
37	0	0	0	
38	0	0	0	
39	0	0	0	
40	0	0	0	
41	0	0	0	
42	0	0	0	
43	0	0	0	
44	0	0	0	
45	0	0	0	
46	0	0	0	
47	0	0	0	
48	0	0	0	
49	0	0	0	
50	0	0	0	
51	0	0	0	
52	0	0	0	
53	0	0	0	
54	0	0	0	
55	0	0	0	
56	0	0	0	
57	0	0	0	
58	0	0	0	
59	0	0	0	
60	0	0	0	
61	0	0	0	
62	0	0	0	
63	0	0	0	
64	0	0	0	
65	0	0	0	
66	0	0	0	
67	0	0	0	
68	0	0	0	
69	0	0	0	
70	0	0	0	
71	0	0	0	
72	0	0	0	
73	0	0	0	
74	0	0	0	
75	0	0	0	
76	0	0	0	
77	0	0	0	
78	0	0	0	
79	0	0	0	
80	0	0	0	
81	0	0	0	
82	0	0	0	
83	0	0	0	
84	0	0	0	
85	0	0	0	
86	0	0	0	
87	0	0	0	
88	0	0	0	
89	0	0	0	
90	0	0	0	
91	0	0	0	
92	0	0	0	
93	0	0	0	
94	0	0	0	
95	0	0	0	
96	0	0	0	
97	0	0	0	
98	0	0	0	
99	0	0	0	
100	2898	4013	0	
101	2974	4011	1	
102	3090	3973	1	
103	2969	3995	0	
104	3079	4026	0	
105	3026	4051	0	
106	3034	4107	0	
107	3045	4064	2	
108	3029	4002	2	
109	2951	4093	0	
110	2994	3972	1	
111	2961	4104	1	
112	2949	4026	1	
113	3037	4086	0	
114	2943	3944	1	
115	2896	4064	1	
116	3000	4058	0	
117	3030	4100	2	
118	2988	4144	2	
119	3012	3938	1	
120	2853	3995	0	
121	2962	4076	0	
122	3047	4074	0	
123	3000	3994	1	
124	3021	4066	1	
125	3002	3995	0	
126	3074	4062	3	
